0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 50 8 0 0 9 0 65 13 0 0 11 0 79 9
0 59 12 0 0 3 0 68 13 0 0 11 0 73 11
0 67 12 0 0 5 0 58 15 0 0 8 0 75 10
0 81 9 0 0 6 0 54 11 0 0 14 0 65 10
0 82 11 0 0 9 0 46 8 0 0 14 0 72 8
0 85 8 0 0 7 0 52 15 0 0 10 0 63 10
0 92 9 0 0 15 0 45 7 0 0 12 0 63 7
0 67 10 0 0 4 0 49 11 0 14 12 0 69 13
0 79 13 0 0 5 0 43 15 0 0 8 0 48 9
0 90 17 0 0 11 0 57 8 0 0 7 0 53 7
0 85 16 0 0 8 0 56 7 0 0 9 0 59 10
0 99 7 0 0 10 0 50 10 0 0 12 0 51 11
0 79 10 0 0 11 0 52 18 0 13 7 0 56 4
0 64 11 0 0 8 0 36 13 0 40 7 0 60 11
0 66 6 0 0 9 0 41 12 0 44 11 0 49 12
0 52 11 0 0 7 0 44 11 0 43 10 0 61 11
0 44 12 0 0 7 0 51 10 0 51 8 0 54 13
0 61 10 0 0 8 0 40 14 0 52 8 0 47 10
0 36 12 0 0 12 0 44 8 0 65 13 0 55 5
0 46 12 0 0 9 0 50 7 0 48 14 0 56 8
0 47 9 0 0 7 0 44 13 0 57 12 0 52 9
0 51 9 0 0 11 0 53 8 0 54 8 0 42 14
0 43 6 0 0 8 0 60 16 0 49 16 0 48 4
0 42 6 0 0 5 0 43 12 0 58 14 0 57 13
