0 0 0 0 0
48 66 51 15 45
58 48 62 12 70
56 51 71 14 61
63 51 69 9 58
72 41 64 10 63
63 45 66 10 66
68 30 68 11 73
69 29 70 26 56
61 39 51 35 64
63 42 56 20 69
61 37 63 30 59
63 34 66 23 64
54 43 74 35 44
73 42 42 35 58
53 47 54 38 58
55 45 69 33 48
46 40 56 44 64
53 40 49 52 56
38 42 65 39 66
66 49 45 39 51
48 46 58 43 55
49 47 57 37 60
61 39 48 53 49
48 53 51 44 54
