0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 11 0 40 14 0 45 7 0 62 11 0 53 7
0 0 14 0 47 4 0 49 13 0 52 10 0 52 9
0 0 13 0 59 12 0 37 10 0 49 6 0 55 9
0 0 10 0 53 7 0 49 12 0 51 10 0 47 11
0 0 12 0 55 7 0 47 8 0 47 14 0 51 9
0 0 11 0 55 10 0 42 10 0 56 12 0 47 7
0 0 8 0 53 15 0 46 8 0 44 13 0 57 6
0 0 8 0 50 4 0 33 9 0 46 15 0 71 14
0 0 7 0 60 14 0 45 10 0 45 10 0 50 9
0 11 7 0 47 13 0 48 13 0 40 11 0 54 6
0 16 8 0 56 8 0 34 14 0 43 10 0 51 10
0 2 12 0 64 10 0 42 5 0 41 12 0 51 11
0 4 6 0 70 14 0 48 10 0 43 7 0 35 13
0 13 9 0 61 10 0 41 15 0 35 8 0 50 8
0 22 9 0 55 3 0 36 11 0 37 14 0 50 13
0 18 13 0 49 10 0 48 10 0 31 9 0 54 8
0 32 10 0 53 10 0 32 9 0 47 14 0 36 7
0 29 10 0 38 10 0 40 9 0 42 11 0 51 10
0 28 9 0 44 12 0 49 9 0 35 9 0 44 11
0 29 7 0 51 17 0 33 8 0 46 8 0 41 10
0 33 4 0 44 10 0 46 18 0 40 8 0 37 10
0 28 8 0 47 12 0 40 4 0 41 19 0 44 7
0 30 12 0 42 10 0 36 12 0 51 8 0 41 8
0 26 9 0 37 14 0 42 5 0 48 12 0 47 10
