0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 36 10 0 42 10 0 34 12 0 49 10 0 39 8
0 30 4 0 31 17 0 30 9 0 51 11 0 58 9
0 20 6 0 21 17 0 31 9 0 58 11 0 70 7
0 32 8 0 30 17 0 37 8 0 54 9 0 47 8
0 31 12 0 25 16 0 30 5 0 54 8 0 60 9
0 42 10 0 28 6 0 28 6 0 48 11 0 54 17
0 38 11 0 39 10 0 32 13 0 44 7 0 47 9
0 31 8 0 32 7 0 24 12 0 56 12 0 57 11
0 33 12 0 30 9 0 29 11 0 62 8 0 46 10
0 38 14 0 34 9 0 22 11 0 66 6 0 40 10
0 35 7 0 25 10 0 30 12 0 57 10 0 53 11
0 38 9 0 45 4 0 28 17 0 45 10 0 44 10
0 26 9 0 46 14 0 31 12 0 49 9 0 48 6
0 34 7 0 29 8 0 34 12 0 47 9 0 56 14
0 41 4 0 31 11 0 35 11 0 45 12 0 48 12
0 30 11 0 37 8 0 36 11 0 49 11 0 48 9
0 28 12 0 31 10 0 40 9 0 53 8 0 48 11
0 39 10 0 32 9 0 27 9 0 57 13 0 45 9
0 29 15 0 28 7 0 37 8 0 56 12 0 50 8
0 38 9 0 32 11 0 41 9 0 39 11 0 50 10
0 48 8 0 35 10 0 34 10 0 42 14 0 41 8
0 39 6 0 41 9 0 35 7 0 47 13 0 38 15
0 34 6 0 40 9 0 34 13 0 48 12 0 44 10
0 32 7 0 36 12 0 33 11 0 48 8 0 51 12
