486 510 4 68 687 245 1000 0 0 222 778 0 424 574 2
452 535 13 66 676 258 957 39 4 204 785 11 397 592 11
425 548 27 64 672 264 900 88 12 196 783 21 368 610 22
389 574 37 63 666 271 844 134 22 190 783 27 344 625 31
365 590 45 63 659 278 779 192 29 182 783 35 324 635 41
342 602 56 62 655 283 710 253 37 168 784 48 300 651 49
314 623 63 61 646 293 653 302 45 160 782 58 276 669 55
296 636 68 61 636 303 590 358 52 151 779 70 258 683 59
284 642 74 61 632 307 540 399 61 139 778 83 242 688 70
261 661 78 60 622 318 487 447 66 133 775 92 228 694 78
240 679 81 58 611 331 443 483 74 124 776 100 213 706 81
223 693 84 58 605 337 404 510 86 117 774 109 192 719 89
201 704 95 55 601 344 370 545 85 113 769 118 178 728 94
179 724 97 55 594 351 330 579 91 110 767 123 167 735 98
169 732 99 54 586 360 295 603 102 102 767 131 151 748 101
151 744 105 54 586 360 267 625 108 95 765 140 138 752 110
138 752 110 53 582 365 241 649 110 89 767 144 122 765 113
128 760 112 53 576 371 220 664 116 84 765 151 107 776 117
119 768 113 53 569 378 203 681 116 74 770 156 96 782 122
112 770 118 51 571 378 186 697 117 68 772 160 90 781 129
106 773 121 49 571 380 171 707 122 65 772 163 80 784 136
101 776 123 48 574 378 161 711 128 59 776 165 73 786 141
96 777 127 46 580 374 153 720 127 53 769 178 64 792 144
89 779 132 40 593 367 142 723 135 47 773 180 62 791 147
81 779 140 37 599 364 129 736 135 42 779 179 58 791 151
