0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 43 11 0 56 9 0 44 11 0 46 9 0 0 10
0 53 16 0 47 9 0 56 8 0 44 8 0 0 9
0 56 11 0 41 12 0 49 10 0 54 7 0 0 10
0 49 8 0 43 11 0 57 10 0 51 10 0 0 11
0 46 12 0 51 10 0 45 7 0 58 11 0 0 10
0 45 10 0 45 12 0 56 11 0 47 8 0 7 9
0 46 7 0 39 17 0 48 8 0 41 13 0 26 5
0 32 12 0 30 4 0 40 11 0 55 11 0 43 12
0 45 7 0 38 15 0 46 9 0 44 10 0 27 9
0 42 8 0 39 12 0 42 12 0 58 9 0 19 9
0 45 8 0 32 7 0 40 13 0 63 12 0 20 10
0 41 12 0 43 10 0 43 6 0 49 13 0 24 9
0 50 8 0 35 14 0 55 9 0 43 6 0 17 13
0 44 9 0 38 10 0 46 15 0 41 9 0 31 7
0 34 8 0 40 3 0 41 11 0 48 15 0 37 13
0 28 10 0 40 11 0 48 8 0 52 10 0 32 11
0 42 9 0 43 9 0 38 12 0 52 12 0 25 8
0 34 9 0 33 9 0 42 11 0 58 12 0 33 9
0 38 8 0 33 12 0 50 10 0 41 8 0 38 12
0 38 8 0 41 15 0 38 10 0 51 9 0 32 8
0 35 7 0 41 11 0 45 15 0 51 8 0 28 9
0 31 5 0 42 10 0 45 10 0 46 17 0 36 8
0 34 10 0 34 8 0 40 12 0 64 8 0 28 12
0 25 13 0 35 8 0 45 5 0 56 13 0 39 11
