0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 38 15 0 0 11 0 53 11 0 40 10 0 60 3
0 33 12 0 0 11 0 50 5 0 43 10 0 74 12
0 24 11 0 0 8 0 63 10 0 53 12 0 60 9
0 12 13 0 0 15 0 70 6 0 43 9 0 75 7
0 26 11 0 0 10 0 69 8 0 42 8 0 63 13
0 27 10 0 0 9 0 64 12 0 41 10 0 68 9
0 28 12 0 0 10 0 61 7 0 39 10 0 72 11
0 20 12 0 24 8 0 72 17 0 31 6 0 53 7
0 20 6 0 34 13 0 50 14 0 42 6 0 54 11
0 27 13 0 12 14 0 57 6 0 46 7 0 58 10
0 29 8 0 8 10 0 66 11 0 50 10 0 47 11
0 36 11 0 15 5 0 59 11 0 37 12 0 53 11
0 30 11 0 23 10 0 76 7 0 43 13 0 28 9
0 46 10 0 30 9 0 49 10 0 26 15 0 49 6
0 27 9 0 40 16 0 51 8 0 38 4 0 44 13
0 20 10 0 42 10 0 66 13 0 38 7 0 34 10
0 27 11 0 32 12 0 53 11 0 40 9 0 48 7
0 34 10 0 27 14 0 48 9 0 50 8 0 41 9
0 26 6 0 33 10 0 53 16 0 39 10 0 49 8
0 46 12 0 42 11 0 46 4 0 29 11 0 37 12
0 33 6 0 38 17 0 52 12 0 35 9 0 42 6
0 30 5 0 42 11 0 51 9 0 37 16 0 40 9
0 30 10 0 39 9 0 46 12 0 48 9 0 37 10
0 27 11 0 33 10 0 51 5 0 46 13 0 43 11
