40.44 11.96 26.64 43.28 25.16
44.23382000000005 16.74838 31.054920000000024 46.83304512820517 28.88939509433963
44.753839934090934 17.1585882834 32.31492368734696 47.001597719059866 31.124421732646855
47.38434045678082 19.754969323260863 34.68215585246613 47.407232081295525 32.772866173149836
46.013888058331865 20.971383961175466 34.87597462761058 48.044154995923144 34.32242878226456
45.96504271087779 21.132739616745482 35.805169356761446 48.177488329256455 34.644095927145436
46.26562767298773 22.416121901299793 36.8164226442736 46.85086791409032 34.956770827920494
46.97058240928063 23.84135901293681 36.59925009517507 45.869403552501886 35.637615955862685
46.763997091505715 24.20566670716267 37.43322482842298 45.72412850357592 36.147606464757
44.75797170998137 24.648118257657284 37.99879020043083 45.767926594110065 36.34406996518913
44.59420157750283 25.582555852158972 37.13680230104026 44.34625371398698 35.98383345518195
44.300876609441836 26.06238245886086 37.02649904668222 44.703032544876095 35.838270349653996
43.58519127676468 25.920178743907726 36.77545232133927 44.83771342189787 36.366155152673365
43.53259549477864 26.471290783101942 36.68313004350134 43.98802381219286 36.086357020193695
43.290050363650145 26.364794859029722 37.82137328536815 42.949584739871646 36.12642118699281
43.609789080352265 27.159158365338993 37.31067179766676 41.54497175415544 35.76865176845412
42.36080222348602 27.55423139009919 36.65429954906921 40.63352355721614 35.4190656816755
42.14811316630602 27.863502737877674 36.31571094753646 40.67681057585443 34.58811471194766
40.46195637840048 27.54690094275269 35.72543940810835 39.38522072281545 34.1026158821872
39.91435344871626 27.988921937934265 36.144913859964184 39.62273406527799 34.7190758212851
38.680984338024096 27.409040780942 34.942671888657564 39.36457444474936 34.91702270930694
37.988323529482216 28.75201483416742 36.07378020819434 38.79693110358405 33.84779698161943
37.35979099436885 28.764340440332678 35.81315034446201 37.96118874358755 34.728838008096304
37.47155042369661 28.048131817883473 35.03296092682113 38.34375610039625 33.985654655703236
36.67088598355415 28.305777253672726 34.56846040202899 38.08532690899111 33.43946745551628
