310 690 0 85 915 0 851 149 0 741 82 177 995 5 0
292 696 12 82 908 10 800 189 11 691 132 177 954 39 7
281 703 16 82 892 26 747 234 19 635 183 182 897 90 13
267 711 22 82 877 41 698 273 29 592 235 173 827 154 19
254 716 30 81 862 57 649 316 35 552 276 172 784 190 26
241 720 39 78 849 73 614 348 38 517 309 174 725 242 33
220 732 48 77 843 80 572 385 43 486 331 183 665 288 47
204 738 58 71 839 90 532 416 52 468 347 185 620 326 54
198 736 66 71 834 95 491 449 60 443 379 178 571 366 63
188 736 76 70 828 102 460 469 71 414 407 179 531 396 73
177 733 90 66 827 107 435 486 79 381 449 170 497 424 79
166 739 95 64 819 117 394 516 90 360 475 165 454 461 85
157 740 103 59 823 118 368 529 103 338 495 167 423 487 90
148 741 111 57 815 128 338 553 109 311 520 169 388 520 92
138 746 116 52 815 133 316 568 116 290 543 167 353 547 100
130 755 115 49 808 143 285 594 121 271 558 171 318 576 106
117 761 122 46 803 151 262 609 129 255 573 172 292 597 111
107 761 132 43 799 158 244 624 132 229 597 174 270 614 116
100 762 138 36 801 163 225 638 137 215 606 179 248 633 119
90 761 149 33 804 163 210 650 140 188 631 181 228 651 121
84 765 151 30 798 172 189 673 138 177 636 187 206 671 123
74 772 154 26 798 176 180 680 140 163 652 185 187 685 128
66 776 158 26 791 183 160 700 140 151 662 187 167 693 140
63 777 160 25 788 187 150 704 146 136 669 195 156 702 142
57 782 161 22 792 186 144 703 153 125 681 194 142 712 146
