43.2 49.6 11.48 39.28 18.08
46.76167547169814 55.64880000000001 16.484439999999978 42.74283999999999 22.194716190476175
47.663973892327064 55.64880000000001 18.385550387636336 43.37349681547168 25.17230573807305
49.79949590459514 53.31636000000002 21.22301253557539 45.711661076537666 27.991481869504675
49.18453268646966 54.065168544000024 22.5131596772839 45.375993051309926 29.906840008832816
48.38356206088786 51.86256895800001 24.427982206427536 44.863893434909976 32.247224794326804
48.66765015452804 51.10054200000001 25.637052623961075 46.29883950770761 33.10904114286027
48.66278871007921 48.995514899999996 25.96353366913264 46.35864192213141 35.69454545047525
48.71322956839601 46.91004944080312 27.667047079514596 44.72652633170146 36.0627615897853
47.670969748018244 48.84033994739013 28.885748899826098 44.21722577886052 36.67038126749033
46.5019630196409 49.78322698224865 28.50314634956092 43.695667894831864 37.54839191998968
46.08907702269887 49.13517864634381 29.6587045956172 44.66109709317959 37.82664519234909
45.06969805450706 46.497911786982385 30.813758079393185 45.2206057399988 38.05288186231056
45.05448490449526 46.46254093217018 30.84950294912674 43.98999343281362 38.702359792546964
44.798649172723294 44.446475187983026 30.676697287832162 43.84522418536353 37.84416452539222
43.39031147000407 44.662964473857734 32.129142564112904 42.2646790995635 37.96659321783248
43.611748899440464 42.62970542239217 32.68316130853778 41.24534671174203 38.07138028102292
42.32188923985971 43.01221581809853 33.07917916868279 41.11526153300278 37.67225789515685
42.40630562507741 42.03648363950399 31.896560113265593 39.5088355152295 38.01646244848565
41.23684877539926 41.359275782778965 33.073793342246915 41.561132115844295 37.4188857085121
40.87456067088037 39.817772488179145 32.58660291182367 41.24359019671534 37.32032913062406
39.360462425621094 40.0292618191961 33.484160488219906 40.449375009639155 36.74549491256221
39.182020932202654 38.825964110158246 33.666443945528115 39.97792361934994 36.262789507978795
38.263021042799764 39.67108256922564 33.00701983320907 38.813652060613144 36.501806860847616
38.86360060118611 39.77450935973889 32.802840105299985 38.3061749979055 36.16223759074604
