0 0 0 0 0
0 58 87 11 67
0 51 92 16 87
8 51 99 7 85
6 10 114 15 105
3 14 94 11 128
4 15 86 11 117
4 23 98 12 106
10 54 60 44 82
3 61 55 50 81
11 60 76 5 98
9 70 65 13 93
8 85 50 14 93
14 69 51 44 72
11 76 42 69 52
11 83 38 89 16
9 94 45 94 8
7 72 42 115 14
10 93 40 94 13
10 80 55 77 28
9 59 65 69 48
3 80 41 69 57
11 69 47 69 54
11 61 39 79 60
14 71 51 65 49
