711 288 1 531 159 310 0 953 47 959 41 0 466 401 133
659 326 15 501 199 300 0 939 61 912 81 7 439 435 126
617 360 23 476 221 303 0 932 68 854 131 15 413 454 133
576 389 35 449 254 297 0 923 77 792 182 26 387 481 132
534 420 46 429 282 289 0 916 84 728 237 35 369 504 127
487 462 51 408 306 286 0 910 90 674 284 42 349 521 130
453 485 62 386 331 283 0 900 100 623 329 48 328 535 137
416 511 73 360 352 288 0 895 105 562 388 50 307 552 141
388 530 82 341 371 288 0 880 120 517 432 51 291 563 146
355 563 82 327 385 288 0 863 137 469 478 53 276 571 153
332 582 86 306 410 284 0 857 143 430 513 57 252 591 157
314 596 90 288 432 280 0 847 153 387 548 65 239 603 158
291 608 101 270 454 276 0 838 162 345 583 72 226 610 164
271 619 110 248 484 268 0 831 169 307 615 78 217 617 166
254 631 115 234 507 259 0 825 175 275 636 89 201 629 170
238 644 118 222 520 258 0 817 183 249 664 87 189 634 177
226 649 125 206 544 250 0 807 193 229 686 85 176 643 181
210 656 134 185 565 250 0 801 199 214 700 86 158 663 179
201 662 137 175 572 253 0 796 204 186 724 90 150 667 183
195 667 138 168 582 250 0 780 220 179 725 96 139 684 177
173 685 142 154 595 251 0 780 220 166 733 101 129 688 183
162 697 141 141 609 250 0 770 230 151 744 105 123 692 185
152 709 139 129 626 245 0 764 236 142 753 105 109 697 194
141 714 145 119 638 243 0 763 237 135 750 115 103 695 202
131 721 148 111 650 239 0 760 240 128 748 124 94 700 206
