0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 41 12 0 52 11 0 32 10 0 45 9 0 30 8
0 38 5 0 40 16 0 37 7 0 43 15 0 42 7
0 26 6 0 35 15 0 43 10 0 45 11 0 51 8
0 45 9 0 41 17 0 42 6 0 44 10 0 28 8
0 43 12 0 34 16 0 40 6 0 46 9 0 37 7
0 51 9 0 39 7 0 42 6 0 29 12 0 39 16
0 49 11 0 46 10 0 37 11 0 30 9 0 38 9
0 42 10 0 33 6 0 42 13 0 44 10 0 39 11
0 37 13 0 39 8 0 41 12 0 41 7 0 42 10
0 49 15 0 31 8 0 37 10 0 52 8 0 31 9
0 40 9 0 35 10 0 47 13 0 34 9 0 44 9
0 41 11 0 49 5 0 40 17 0 33 9 0 37 8
0 30 10 0 51 12 0 37 13 0 39 9 0 43 6
0 35 8 0 30 8 0 44 13 0 44 8 0 47 13
0 42 3 0 35 12 0 41 11 0 38 11 0 44 13
0 35 11 0 34 9 0 46 12 0 41 9 0 44 9
0 27 12 0 38 9 0 44 8 0 48 10 0 43 11
0 41 11 0 38 9 0 38 9 0 42 12 0 41 9
0 29 14 0 31 7 0 45 9 0 49 13 0 46 7
0 42 10 0 31 12 0 46 9 0 31 11 0 50 8
0 48 8 0 35 8 0 36 10 0 40 16 0 41 8
0 40 6 0 40 9 0 39 5 0 43 11 0 38 19
0 34 6 0 40 8 0 36 14 0 45 13 0 45 9
0 31 8 0 37 8 0 36 12 0 47 9 0 49 13
