4 71 925 155 845 0 754 191 55 33 966 1 963 37 0
4 71 925 147 839 14 692 244 64 33 955 12 899 98 3
4 71 925 136 837 27 629 305 66 32 940 28 821 169 10
4 71 925 131 833 36 566 366 68 31 934 35 753 223 24
4 69 927 127 827 46 498 435 67 30 920 50 676 289 35
4 68 928 123 817 60 452 478 70 30 909 61 590 369 41
4 68 928 122 804 74 416 516 68 29 899 72 524 426 50
4 68 928 118 796 86 375 558 67 29 887 84 469 475 56
4 68 928 111 787 102 354 578 68 28 879 93 434 506 60
4 68 928 103 784 113 331 594 75 26 871 103 397 537 66
4 67 929 96 780 124 305 618 77 26 866 108 356 571 73
4 66 930 92 775 133 280 639 81 26 853 121 323 605 72
4 66 930 83 782 135 265 651 84 26 840 134 287 635 78
4 63 933 72 794 134 247 665 88 26 831 143 265 650 85
4 63 933 66 800 134 234 671 95 25 820 155 257 654 89
4 62 934 58 806 136 225 674 101 22 817 161 253 652 95
4 62 934 53 807 140 213 678 109 16 819 165 250 648 102
4 62 934 45 815 140 202 682 116 15 825 160 243 643 114
4 62 934 38 820 142 190 692 118 10 833 157 242 632 126
4 61 935 35 824 141 173 707 120 9 839 152 237 627 136
4 60 936 32 821 147 160 717 123 8 843 149 225 641 134
4 60 936 30 820 150 152 721 127 7 843 150 206 652 142
4 60 936 24 829 147 144 717 139 5 858 137 189 665 146
4 59 937 23 838 139 136 720 144 4 863 133 176 679 145
3 57 940 19 844 137 124 729 147 4 866 130 163 687 150
