0 0 0 0 0
53 11 64 50 63
45 11 55 53 86
35 8 73 65 69
25 15 76 52 82
37 10 77 50 76
37 9 76 51 77
40 10 68 49 83
32 32 89 37 60
26 47 64 48 65
40 26 63 53 68
37 18 77 60 58
47 20 70 49 64
41 33 83 56 37
56 39 59 41 55
36 56 59 42 57
30 52 79 45 44
38 44 64 49 55
44 41 57 58 50
32 43 69 49 57
58 53 50 40 49
39 55 64 44 48
35 53 60 53 49
40 48 58 57 47
38 43 56 59 54
