0 0 0 0 0
53 63 42 54 38
43 56 44 58 49
32 50 53 56 59
54 58 48 54 36
55 50 46 55 44
60 46 48 41 55
60 56 48 39 47
52 39 55 54 50
50 47 53 48 52
64 39 47 60 40
49 45 60 43 53
52 54 57 42 45
40 63 50 48 49
43 38 57 52 60
45 47 52 49 57
46 43 58 50 53
39 47 52 58 54
52 47 47 54 50
43 38 54 62 53
52 43 55 42 58
56 43 46 56 49
46 49 44 54 57
40 48 50 58 54
39 45 48 56 62
