0 0 0 0 0
53 8 55 68 45
55 14 49 62 70
43 14 53 56 84
63 15 53 58 61
62 13 47 54 74
68 8 50 50 74
72 10 57 50 61
55 17 41 52 85
49 40 51 53 57
60 39 41 62 48
52 27 54 48 69
52 40 54 50 54
42 53 53 41 61
50 33 47 49 71
48 40 52 49 61
45 42 49 48 66
41 45 50 49 65
58 43 46 53 50
37 46 50 62 55
51 43 49 48 59
55 39 50 51 55
50 56 41 51 52
45 49 50 57 49
39 44 46 57 64
