0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 40 10 0 38 16 0 32 9 0 48 8 0 42 7
0 46 14 0 45 5 0 23 14 0 43 9 0 43 8
0 48 13 0 46 12 0 17 11 0 40 5 0 49 9
0 44 10 0 49 11 0 21 11 0 47 8 0 39 10
0 46 12 0 51 7 0 13 13 0 47 10 0 43 8
0 44 11 0 48 10 0 13 11 0 57 12 0 38 6
0 47 8 0 41 15 0 20 9 0 42 12 0 50 6
0 34 8 0 33 4 0 23 10 0 51 14 0 59 14
0 47 8 0 43 14 0 22 9 0 43 11 0 45 8
0 43 6 0 42 14 0 24 13 0 46 11 0 45 6
0 47 8 0 34 8 0 24 14 0 46 10 0 49 10
0 40 12 0 47 10 0 26 5 0 41 12 0 46 11
0 51 6 0 40 14 0 41 10 0 34 8 0 34 12
0 43 9 0 46 10 0 31 15 0 32 8 0 48 8
0 38 9 0 45 2 0 27 12 0 41 14 0 49 13
0 29 13 0 51 10 0 31 9 0 35 10 0 54 8
0 44 10 0 44 9 0 27 10 0 49 14 0 36 7
0 34 10 0 38 10 0 33 9 0 43 11 0 52 10
0 37 9 0 40 12 0 40 9 0 39 9 0 44 11
0 41 7 0 42 17 0 29 8 0 45 8 0 43 10
0 37 4 0 42 10 0 38 17 0 45 9 0 38 10
0 32 8 0 44 10 0 35 6 0 45 19 0 44 7
0 33 12 0 39 10 0 32 12 0 53 8 0 43 8
0 27 9 0 36 14 0 41 5 0 48 11 0 48 11
