10 39.68 10.44 48.92 10.04
14.988333333333316 43.04631272727272 15.524702352941166 55.00926000000001 15.064842222222223
16.17005021551722 43.780750830000024 16.37694561600567 55.009260000000005 15.92281751085715
19.17714656249999 46.034076727843114 20.141892483599428 52.708797 19.627745508671502
20.156789232931352 45.72717379224874 20.740299357887 52.708797 19.935634019146956
21.65554577433487 45.060606246183866 22.610647130621366 51.28596129284999 20.794878475587844
22.577788386423954 46.06207970246114 24.08882019706587 51.59727782491499 22.91098687983226
23.661065504584815 46.68659354667078 24.52610760077116 48.447189292500006 23.404865004860245
24.625303060689163 45.177230145051205 26.407909060410944 46.484167710002154 23.69475167116511
25.204566767623863 44.94148740203312 27.308557369039125 48.26965375058065 24.458764839451355
26.293355832969738 43.72185614044137 27.07525416422908 48.339465606241426 25.61520312539148
26.540595891280958 43.06150855044549 28.079348758015094 47.793144130848894 25.96227110223948
27.236884768249624 42.085854954313646 28.627216935426894 47.01802431427323 26.124336612226223
27.211906226765063 42.87738239761442 28.848620414535162 46.289635183072214 26.288973489223693
27.47843108988934 42.99981614473903 28.846204297203787 44.696364397087606 26.36022023451408
27.8959763869802 42.06089346399586 28.647445894173416 43.80218175566172 27.003149876233035
28.371243848350378 41.542681738046554 29.05366195792364 42.28891843804588 27.375534311370334
28.464476412385533 40.40770670033805 30.131995724644202 42.2151818613159 27.51392806126222
28.701273605066667 40.0757469538925 30.161873805264168 40.83298462316946 27.755862234484113
28.266651888175918 39.034908607183375 30.10552088353687 40.661644674213434 27.508803339121204
28.54304269315904 38.65910035899803 28.78181481498461 39.656418752018695 27.70378120620601
28.65613585265804 38.177498321604155 29.53057822011188 39.1873204074612 27.331082358568384
28.115220284724703 37.39111773536023 29.6940433575525 38.2563974906642 27.68829081558125
28.490059600874957 37.013012091976705 28.99743048813374 38.17749204363354 28.10446401657323
28.719619482527648 36.58515707691286 30.167601372051838 37.86496055382183 27.748385416223478
