189 811 0 444 360 196 200 777 23 953 34 13 894 22 84
184 806 10 419 387 194 186 780 34 899 80 21 855 60 85
174 812 14 398 401 201 180 778 42 842 127 31 793 116 91
171 809 20 386 402 212 176 774 50 781 181 38 726 184 90
164 809 27 363 420 217 168 776 56 730 227 43 682 228 90
158 804 38 345 430 225 160 781 59 683 268 49 628 280 92
145 807 48 335 443 222 152 785 63 638 303 59 581 315 104
132 812 56 310 466 224 147 777 76 601 337 62 541 350 109
127 810 63 296 484 220 139 775 86 556 371 73 496 393 111
121 807 72 285 499 216 134 771 95 506 417 77 462 424 114
115 801 84 265 514 221 127 767 106 461 460 79 432 445 123
110 799 91 256 523 221 121 764 115 420 496 84 405 468 127
99 802 99 240 544 216 114 759 127 393 515 92 376 494 130
93 800 107 219 565 216 108 756 136 365 540 95 352 521 127
86 801 113 212 571 217 98 758 144 336 566 98 318 553 129
80 808 112 196 584 220 92 757 151 311 582 107 295 572 133
77 802 121 179 601 220 82 759 159 293 598 109 267 597 136
69 805 126 169 609 222 75 763 162 267 623 110 243 616 141
64 804 132 158 618 224 69 763 168 238 644 118 222 633 145
61 795 144 150 627 223 63 766 171 216 661 123 196 655 149
58 795 147 138 638 224 59 768 173 194 681 125 180 666 154
53 795 152 124 652 224 51 770 179 179 685 136 161 682 157
48 800 152 114 663 223 49 771 180 160 695 145 150 680 170
46 803 151 110 670 220 45 767 188 144 706 150 139 688 173
45 803 152 99 681 220 39 767 194 127 719 154 125 701 174
