run_id,experiment_id,status,metrics.explained_variance_score_avg_M0,metrics.mean_squared_error_Nd,metrics.total_loss,metrics.max_error_P,metrics.explained_variance_score_M,metrics.r2_score_M0,metrics.explained_variance_score_P,metrics.r2_score_avg_M,metrics.max_error_avg_M0,metrics.phi_estimated,metrics.pearson_M,metrics.max_error_avg_M,metrics.r2_score_Nd,metrics.mean_absolute_error_P,metrics.mean_absolute_error_M,metrics.max_error_M,metrics.mean_absolute_error_avg_M,metrics.mean_absolute_error_M0,metrics.mean_absolute_error_avg_M0,metrics.max_error_M0,metrics.mean_squared_error_M,metrics.pearson_Nd,metrics.final_est_num_agents,metrics.mean_squared_error_P,metrics.r2_score_M,metrics.max_error_Nd,metrics.pearson_M0,metrics.mean_squared_error_M0,metrics.r2_score_avg_M0,metrics.r2_score_P,metrics.explained_variance_score_Nd,metrics.explained_variance_score_avg_M,metrics.pearson_avg_M,metrics.pearson_avg_M0,metrics.final_num_agents,metrics.explained_variance_score_M0,metrics.mean_squared_error_avg_M0,metrics.mean_squared_error_avg_M,metrics.mean_absolute_error_Nd,metrics.pearson_P,params.num_considered_Dbs,params.threshold,params.Q,params.N,params.price_error_stddev,params.delta,params.seed,params.learning_rate,params.M0_initialization_variance,params.epochs,params.trace_num,params.num_deals_error_stddev,params.max_iteration,params.Gammak,params.learning_steps,params.num_restarts,params.use_relative_error,tags.mlflow.source.name
94454bbb7bcc4045acfb46e0bff27f9e,6,FINISHED,-0.7516705122435159,42.8641811572821,20360383.28125,3.694880931294346,-0.5866023360916495,-0.7124517609207788,0.9696672019062448,-0.6095565275074422,821.7445742958471,1.0,-0.0769275803835287,821.7445742958471,0.6405915966512092,1.3770248417288138,257.3151886015727,804.896728515625,260.8461708116013,324.8836479187012,329.40010953535113,804.896728515625,116232.80886938093,0.8004103732882486,5000.000052154064,2.901015858654153,-0.5866023360916492,17.84433364868164,-0.1378219335529414,184532.1273595458,-0.7516705122435154,0.9529702074862492,0.6405915987420843,-0.6095565275074422,-0.0793994223142407,-0.1202785609171319,5000.0,-0.7124517609207788,188758.3016548604,117914.40865206832,5.003848105982731,0.98668392520098,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,20,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
0986e5442bdf41ce9dd9265414da1db7,6,FINISHED,0.0492167862105892,50.39585632234464,23937986.328125,4.186563463422921,-0.0760487809087,0.131562681069189,0.9677906777437432,-0.1719768766057132,659.0836791992188,1.0,0.2720951157967031,659.0836791992188,0.7018350502691346,1.753166311823288,200.3827985597575,620.1527709960938,210.48967914618925,253.2939862569173,266.1830222012704,620.1527709960938,62137.85245552466,0.837762090781506,4999.999955534935,4.313067333696099,-0.0760487809087002,19.41542053222656,0.42422178652461,96424.9885481668,0.0492167862105892,0.9365351498260176,0.7018407647832913,-0.171976876605713,0.211369961784523,0.3708947021919017,5000.0,0.1315626810691889,105568.0801630052,67677.34654028791,5.494610003421181,0.9858392218726938,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,19,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
ade0994714ee40949c1ccfe26a33f938,6,FINISHED,-0.2796044752633966,46.96950454364224,22310462.83984375,4.219795470122191,-0.357713835235196,-0.2226591372905115,0.9718909683063244,-0.399730189109049,680.1544743588096,1.0,-0.0078057438413016,680.1544743588096,0.7213275710938039,1.6656541243223502,261.6726324741761,648.7760009765625,262.8488084425913,347.89479497273766,350.66227906879624,648.7760009765625,100692.32425962666,0.8611335140114449,5000.000101208687,3.983407708387992,-0.3577138352351967,19.40821075439453,0.0586449402087878,169017.89948035963,-0.2796044752633966,0.9480271586018648,0.7213275725774024,-0.399730189109049,-0.0210116745558965,0.0378516643541383,5000.0,-0.2226591372905115,176889.9065801514,103808.3890876324,5.320132576791864,0.9877730941885718,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,18,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
4903b9f6aa9a4eb3a0272b1987bda715,6,FINISHED,-0.360900701766313,47.88274587526788,22744203.328125,5.057969256400739,-0.3884295309480352,-0.2943638955925525,0.9705810327261112,-0.4387673485612675,703.1304289165296,1.0,0.014284151347208,703.1304289165296,0.86755833749398,1.3572803787796894,262.8126398911179,692.9118041992188,270.78618870894707,330.72960840861003,340.8875864597788,692.9118041992188,105665.71981103998,0.9327611243088428,5000.000046491623,2.753018260454796,-0.3884295309480354,20.80541610717773,0.1188866660048762,158064.90009283432,-0.3609007017663133,0.9635373533165728,0.8675829013107084,-0.438767348561268,-0.008706148296365,0.0960993955210867,5000.0,-0.2943638955925522,166190.2299603961,109496.65369227712,5.259112890143143,0.9859016116509705,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,17,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
511d7f42ded04d1388ca24ea7506b62a,6,FINISHED,0.1023866274205127,37.60795084637354,17863723.465820312,7.02116601806641,-0.0136047318204475,0.1081250308533124,0.9817725288265172,0.0105276752881627,941.0828520122328,1.0,0.2355817327357053,941.0828520122328,0.9606267123552066,1.4236465885298897,250.7727040748428,943.0444488525392,247.0892778461818,264.82944539388023,266.45965241549305,943.0444488525392,101424.29198841516,0.9802487222509612,4999.999902933836,3.4454547491511773,-0.0136047318204479,25.27688980102539,0.3664524413926328,121757.8987323804,0.1023866274205128,0.981182104514924,0.9607851141889896,0.0105276752881626,0.27270627538579,0.3621529868918268,5000.0,0.1081250308533128,122541.29995814284,99009.53184757497,4.298070420716938,0.9915621901430496,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,16,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
e7e16d4ebfe04dde985a0508bdccdb4b,6,FINISHED,-0.3217139337057855,39.62076408060721,18819779.5546875,4.149631780262112,-0.4457479931148742,-0.3091113740479418,0.9700174752335506,-0.3709738759958174,764.7123637952302,1.0,-0.018560180254297,764.7123637952302,0.6882580265315815,1.541969704604752,261.0395129691891,760.3984069824219,251.92864419585035,321.0066012064616,319.8655850996051,760.3984069824219,100457.07964036384,0.8371274083604949,4999.999918580055,3.400494036546144,-0.4457479931148749,14.72872543334961,0.0607483048900364,152947.4382555071,-0.3217139337057859,0.9512866374518164,0.6882580284923547,-0.3709738759958167,0.0404234194598858,0.0799720887807744,5000.0,-0.3091113740479416,154419.83338806886,95261.43733324,4.912419208727385,0.9872895843561782,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,15,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
df1788eb48a54a8d8ab49b1dff57f003,6,FINISHED,-0.1228611147828406,56.73255454708769,26947851.2734375,4.714794291992199,-0.3069566299771638,-0.0989967095944961,0.9691565900211846,-0.3446534940395818,737.1223207774915,1.0,0.1942595641978438,737.1223207774915,0.8754139463251658,1.2205656514652827,223.4211929363212,738.3950538635254,225.96934152995053,253.1565684000651,256.6624368968763,738.3950538635254,80724.19658097603,0.935637339583077,5000.000087946653,2.3347784254159354,-0.3069566299771646,31.383697509765625,0.2892664311374097,102384.53608204964,-0.1228611147828406,0.9617097055787872,0.8754139468746268,-0.3446534940395815,0.1726940838617492,0.2669558152206687,5000.0,-0.0989967095944954,104607.78755564528,83052.54397618689,5.127712229678505,0.9844577942678951,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,14,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
1857d25c49b64bd5b50823c0db137c0f,6,FINISHED,-0.1465513479177138,46.15051947527618,21921402.3046875,5.160365156939882,-0.0149722623741452,-0.0810179928364878,0.9435604179569852,-0.0581186335594792,617.4717905144942,1.0,0.1940431408106073,617.4717905144942,0.7978314583097754,1.413172304544439,253.00263925418855,578.9297485351562,254.439028127658,292.87167536417644,296.2225509509706,578.9297485351562,88075.3232595355,0.894708016309131,5000.000072598457,3.09216504731333,-0.0149722623741455,19.017799377441406,0.1890614859339977,119855.15539945246,-0.1465513479177138,0.925275846628028,0.7980445474750939,-0.0581186335594789,0.1578449511098926,0.1339411240002506,5000.0,-0.0810179928364878,127121.0015825473,91819.39660074702,4.983573933651573,0.9714563555254148,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,13,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
c9997fd840334260b68f54cd687b3963,6,FINISHED,-0.0483695554260419,39.01059636232048,18530110.34375,5.201802090076434,-0.4050281277976935,-0.0370535805355072,0.9400610748153132,-0.4897794653338905,653.835115131579,1.0,-0.0778010711898542,653.835115131579,0.1675636445596483,2.429715600534305,251.40349651792707,625.4429321289062,256.84577660113143,365.2126426696777,364.4645318416128,625.4429321289062,81478.71764262943,0.4209995934622744,4999.999899864197,7.462299438359248,-0.4050281277976939,15.935806274414062,0.1738480057842809,159920.80626546338,-0.0483695554260423,0.7549829249598311,0.1675636498987519,-0.4897794653338903,-0.116239889888871,0.1801321300491037,5000.0,-0.0370535805355074,161665.80754807757,86393.51626076872,4.71771942941766,0.9698773380369856,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,12,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
6b4ed62dd8f54c33b98f6142cd6f6c1b,6,FINISHED,0.3069034579392413,53.221402793730654,25280067.2109375,4.767970627441407,0.1145210804988491,0.3284576116592504,0.9766605465573234,0.1182093796521531,454.4914117110403,1.0,0.3744153675006259,454.4914117110403,0.8831245199860284,1.2936660407795555,209.87578898503,477.82415771484375,210.84662744362257,237.04444961547853,243.16892294632763,477.82415771484375,56473.427144467816,0.9399222785204822,5000.000165581703,2.601196108164128,0.1145210804988471,23.923961639404297,0.5731297130063456,69507.65167243303,0.3069034579392414,0.9649880293693448,0.883124520536372,0.1182093796521531,0.3858829996386168,0.5550525705932424,5000.0,0.3284576116592513,71738.6033366551,56238.19749762476,5.19138866223787,0.988467705279822,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,11,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
0ac8065e0bfd4ac59a76354262c5e07b,6,FINISHED,-0.6583215471131583,1438.0392799413426,683068886.1054688,13.777419738769538,-0.211030875715162,-0.5827137864412562,0.9218527516708548,-0.2461573773533278,903.7652539704976,1.0,0.0900111190788894,903.7652539704976,0.0677271565130985,2.1745112595855605,314.72971103606056,910.7644348144532,321.21233875518743,370.5256762186686,383.4366648423044,910.7644348144532,133818.5350013642,0.6847885599444068,4999.999842375517,10.078244831466565,-0.2110308757151631,161.58962631225586,-0.166835373366548,183760.17523216008,-0.6583215471131578,0.9201796341859796,0.0759295875160654,-0.2461573773533278,0.032285788684054,-0.2533033225971429,5000.0,-0.582713786441255,192538.5756410047,137700.00250413647,14.313680023896069,0.9637141946257848,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,10,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
b8965b2647614b68820d08c2b4ed43b6,6,FINISHED,-0.649188745609472,34.08813229051316,16191852.078125,5.432806672783251,-0.8772589620016569,-0.6926862859055025,0.9633506165200172,-0.7807076835288582,885.828262128328,1.0,-0.1512192727075231,885.828262128328,0.8246089379677699,1.8988913579012103,302.2701784504284,901.8444213867188,293.35090077694304,369.88183263142906,363.52962629084,901.8444213867188,141431.64310387272,0.9081799739128784,4999.999922215939,4.915555905883372,-0.8772589620016573,16.26003646850586,-0.0944843702499454,204474.17119183525,-0.6491887456094718,0.9278760807321528,0.8246773251313607,-0.780707683528858,-0.1303782032178568,-0.0707986613092822,5000.0,-0.6926862859055021,199219.7282540192,134157.52363788956,4.369986363461143,0.9838920905739856,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,9,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
33a00a515d584ba59b47d34e2a4b6bcf,6,FINISHED,-0.2814635174504301,49.88668721062626,23696267.375,13.479114379882816,-0.1444313803286538,-0.2759347206610651,0.9688938678367608,-0.1668625127040703,928.0874615719443,1.0,0.3052695628139998,928.0874615719443,0.9622345589600068,1.5962317440710143,260.4591282281063,927.2834587097168,268.89285578882857,336.8841730753581,342.2490539550781,927.2834587097168,129242.72881835049,0.9810832105204004,4999.999964937568,6.825106587871728,-0.1444313803286538,22.636749267578125,0.1693214298749325,204410.810028352,-0.2814635174504301,0.9685392566823614,0.9622618440101668,-0.1668625127040703,0.2736124003456397,0.1538813189827947,5000.0,-0.2759347206610654,205296.5495665086,131775.91762155504,4.904248076991031,0.9860014699455408,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,8,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
35131fd80190413a93c105581191df5f,6,FINISHED,-0.8567138031657713,34.94795671919411,16600291.41015625,4.504655041842568,-1.6066510554985023,-0.9294653186199228,0.967261447666719,-1.498500759227678,776.7474429481908,1.0,-0.3093782914073029,776.7474429481908,0.6202178119053487,2.0238570840470325,319.04872468866546,776.7963256835938,313.671732861312,437.91739222208656,429.0185506184896,776.7963256835938,129973.93551526756,0.7955004097052751,5000.000060707331,5.609619961699639,-1.6066510554985034,17.745811462402344,-0.238970877198882,231722.52472321896,-0.8567138031657708,0.9092802069418472,0.620217814614775,-1.498500759227678,-0.2990928531689729,-0.2088897495933139,5000.0,-0.9294653186199232,222985.30375542547,124581.29977915328,4.3162679973401525,0.9862480808085298,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,7,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
cecf463d397043298aea07c65cb3670a,6,FINISHED,-0.1339125715514761,43.42389491628433,20626361.4296875,4.625631721191411,-0.4428084337124165,-0.1265503984871598,0.9792929752401768,-0.3982019218019674,635.3103444952715,1.0,0.1549766695668162,635.3103444952715,0.8740144754139075,1.982337734296502,251.3379385451288,674.0252838134766,248.0236521271636,345.8923927307129,348.31591593424474,674.0252838134766,80015.16751711244,0.9348941016375208,5000.000142276287,5.066681117638698,-0.4428084337124183,15.989593505859377,0.1883860059562147,148510.9860695785,-0.1339125715514757,0.9445579995964606,0.87401447613992,-0.3982019218019674,0.1691961557298326,0.1846790765080012,5000.0,-0.126550398487159,149481.52727471653,77541.38275160128,5.105768755862587,0.9902325071464336,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,6,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
67229f7a5cf84e9a84f94b76f066fbab,6,FINISHED,-1.1202949827031603,41.82271440164912,19865704.046875,5.232426981201144,-0.8770834258146254,-1.1799284351432862,0.9798492151908436,-0.7761206591909975,759.803511770148,1.0,-0.0905686069109928,759.803511770148,0.916523282037216,1.32667818626506,309.84696051033166,758.60986328125,301.14033497360833,405.2888229370117,396.91901074459673,758.60986328125,139986.35381822943,0.957445808916348,5000.000101730228,2.694467444384353,-0.8770834258146256,21.039634704589844,-0.3163339073607055,222365.3924123932,-1.12029498270316,0.9728849858231908,0.916523282537664,-0.7761206591909977,-0.0670708856472924,-0.2616579069851835,5000.0,-1.1799284351432853,216282.4330642883,132456.9018095054,4.873760865864001,0.9902153154287016,32,0.05,500,1000,1.0,0.0625,52,0.001,1,5,5,0.01,100,[0.5 0.4 0.1],4,1,False,grid-original-abm.py
